model,feature,importance,anomesdia_datetime
DecisionTreeRegressor,HouseStyle_Other,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,BldgType_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,BldgType_Duplex,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Condition1_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Condition1_Other,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Neighborhood_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Neighborhood_OldTown,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Neighborhood_Gilbert,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,LandSlope_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,LandSlope_Sev,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,LotConfig_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Utilities_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Electrical_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Utilities_NoSeWa,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Utilities_AllPub,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,LandContour_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,LotShape_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,LotShape_IR3,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Street_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Street_Pave,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Street_Grvl,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,MSZoning_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,MSZoning_RH,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,MSZoning_C (all),0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,PoolArea,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,KitchenAbvGr,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,LowQualFinSF,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,RoofStyle_Gambrel,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,RoofStyle_Mansard,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,RoofStyle_Shed,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,RoofStyle_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Electrical_SBrkr,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Electrical_FuseP,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Electrical_FuseF,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,CentralAir_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,HeatingQC_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,HeatingQC_Po,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Heating_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Heating_OthW,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Heating_Grav,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Heating_GasW,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Heating_GasA,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Heating_Floor,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,BsmtFinType2_LwQ,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,BsmtFinType2_GLQ,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,BsmtFinType2_BLQ,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,BsmtFinType2_ALQ,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,BsmtFinType1_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,BsmtCond_Fa,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,BsmtQual_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Foundation_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Foundation_Wood,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Foundation_Stone,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Foundation_Slab,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,ExterCond_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,ExterCond_Po,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,ExterQual_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,MasVnrType_BrkCmn,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Exterior2nd_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,Exterior1st_nan,0.0,2021-05-10 23:14:38.019957
DecisionTreeRegressor,SaleCondition_nan,0.0,2021-05-10 23:14:38.019957
